ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
Corynebacterium.diphtheriae_P03	cosine	24.0	0.0	16.0	0.000124048875	0.0001251026213648594	21.0	17.0	0.000408906	0.0	0.000408906	-10000.0	6.9392028985500005	0.7412493166611012	0.005117857204211007	0.07676785806316508	0.07676785806316508	0.06346364745399125	0.4978663033212627
Actinomyces.wuliandei_P03	cosine	24.0	0.0	12.0	0.000207342	0.0004093444826158037	17.0	61.0	0.0012870999999999998	0.0	0.0012870999999999998	-10000.0	2.87432911392	0.5188745216627708	0.0361333719258868	0.542000578888302	0.4195804195804196	0.35746779588015354	0.690071897359657
Treponema.phagedenis_P03	cosine	24.0	0.0	8.0	1.294e-05	3.2164509944968846e-05	21.0	17.0	9.790000000000001e-05	0.0	9.790000000000001e-05	-10000.0	nan	0.3328201177351375	0.1244710617123761	1.8670659256856412	0.7582417582417582	0.7582417582417582	0.9071577071577072
Corynebacterium.aquilae_P03	cosine	24.0	8.0	12.0	0.0003630475	0.0006680795985277504	17.0	45.0	0.002087905	0.0	0.002087905	-10000.0	15.3174285714	0.22237479499833035	0.22055241875538967	3.308286281330846	0.9400599400599401	0.9256439278521662	0.9519189040134314
Actinomyces.marmotae_P03	cosine	24.0	0.0	12.0	0.0002480395	0.0004851148629489722	17.0	61.0	0.0015268179999999999	5.61e-06	0.0015212079999999998	272.16007130099996	2.79539772727	0.5929994533288809	0.019977670514007555	0.2996650577101133	0.2777222777222777	0.221383652056101	0.6869100232021077
Peptacetobacter.hiranonis_P03	cosine	24.0	12.0	16.0	1.7475e-05	3.232567671372093e-05	33.0	17.0	9.259999999999999e-05	0.0	9.259999999999999e-05	-10000.0	nan	0.6938886664887111	0.008115025706839692	0.12172538560259538	0.0899100899100899	0.0899100899100899	0.5080876570238272
Streptococcus.pyogenes_P03	cosine	24.0	0.0	8.0	0.000164339875	0.0003910811253181485	21.0	17.0	0.001196819	0.0	0.001196819	-10000.0	nan	0.3771236166328255	0.09570921852584413	1.4356382778876617	0.6253746253746254	0.6253746253746254	0.8465825713532136
Mycoplasma.orale_P03	cosine	24.0	12.0	16.0	1.3125e-05	2.995074080886815e-05	33.0	17.0	9.15e-05	0.0	9.15e-05	-10000.0	nan	0.5337605126836239	0.03222886268712484	0.4834329403068726	0.3276723276723277	0.3273025488988413	0.690071897359657
Slackia.heliotrinireducens_P03	cosine	24.0	4.0	12.0	4.502300000000001e-05	6.031060108306001e-05	21.0	17.0	0.00018958400000000002	0.0	0.00018958400000000002	-10000.0	nan	0.3200000000000001	0.13382027460345547	2.0073041190518315	0.7832167832167832	0.7832167832167832	0.9155914508027184
Fusobacterium.sp..oral.taxon.203_P03	cosine	24.0	0.0	16.0	0.000146492375	0.0003096033503242244	21.0	17.0	0.0009599389999999999	0.0	0.0009599389999999999	-10000.0	nan	0.5853694070049636	0.02129140151191856	0.3193710226787785	0.2777222777222777	0.23365120230543374	0.690071897359657
Capnocytophaga.sp..oral.taxon.902_P03	cosine	24.0	4.0	12.0	0.00015275500000000002	0.00019988432270253212	33.0	17.0	0.000538233	0.0	0.000538233	-10000.0	nan	0.5116817192534651	0.03815435287242504	0.5723152930863755	0.4195804195804196	0.37247927495025884	0.690071897359657
Fusobacterium.canifelinum_P03	cosine	24.0	0.0	8.0	9.9557125e-05	0.0002532060574272649	21.0	17.0	0.000769057	0.0	0.000769057	-10000.0	nan	0.3328201177351375	0.1244710617123761	1.8670659256856412	0.7582417582417582	0.7582417582417582	0.9071577071577072
Leptotrichia.hongkongensis_P03	cosine	24.0	0.0	16.0	0.0008201756249999999	0.0017172190787111974	17.0	41.0	0.0053136780000000005	0.0	0.0053136780000000005	-10000.0	18.1273144105	0.3706246583305506	0.09959172053278437	1.4938758079917656	0.7392607392607392	0.6894550438714687	0.8703386865601811
Bacteroides.heparinolyticus_P03	cosine	24.0	8.0	4.0	3.5000000000000004e-06	9.260129588726066e-06	57.0	17.0	2.8000000000000003e-05	0.0	2.8000000000000003e-05	-10000.0	0.0	0.5291502622129183	0.03339903786374178	0.5009855679561268	0.3276723276723277	0.3276723276723277	0.690071897359657
Aggregatibacter.actinomycetemcomitans_P03	cosine	24.0	12.0	16.0	2.9555125e-05	7.819551071742784e-05	33.0	17.0	0.000236441	0.0	0.000236441	-10000.0	0.0	0.5091750772173155	0.03887995217134812	0.5831992825702218	0.4195804195804196	0.37777279320818574	0.690071897359657
Corynebacterium.vitaeruminis_P03	cosine	24.0	12.0	8.0	4.999175e-05	0.0001010196442601017	21.0	17.0	0.000313234	0.0	0.000313234	-10000.0	nan	0.3763089045031909	0.09618973380843863	1.4428460071265796	0.6253746253746254	0.6253746253746254	0.8465825713532136
Pseudoleptotrichia.goodfellowii_P03	cosine	24.0	0.0	16.0	2.5437e-05	4.3452555310361215e-05	21.0	17.0	0.000134316	0.0	0.000134316	-10000.0	nan	0.2508726030021273	0.19241039308474966	2.8861558962712457	0.8891108891108891	0.8891108891108891	0.9519189040134314
Lactococcus.cremoris_P03	cosine	24.0	20.0	0.0	0.0001050275	0.00027533800408543314	17.0	21.0	0.00083348	0.0	0.00083348	-10000.0	nan	0.7071067811865476	0.007152940512166276	0.10729410768249414	0.0899100899100899	0.08746448078146923	0.5080876570238272
Actinomyces.gaoshouyii_P03	cosine	24.0	0.0	12.0	0.00016359887500000002	0.0003156646084832118	17.0	61.0	0.000995751	4.54e-06	0.000991211	219.328414097	2.7612359550599996	0.5929994533288809	0.019977670514007555	0.2996650577101133	0.2777222777222777	0.221383652056101	0.6869100232021077
Berryella.intestinalis_P03	cosine	24.0	16.0	8.0	3.25e-06	8.598691760959919e-06	41.0	17.0	2.6000000000000002e-05	0.0	2.6000000000000002e-05	-10000.0	0.0	0.5188745216627709	0.03613337192588675	0.5420005788883012	0.3276723276723277	0.3276723276723277	0.690071897359657
Haemophilus.pittmaniae_P03	cosine	24.0	12.0	16.0	4.9875e-06	1.3195684663934645e-05	33.0	17.0	3.9899999999999994e-05	0.0	3.9899999999999994e-05	-10000.0	0.0	0.5091750772173155	0.03887995217134812	0.5831992825702218	0.4195804195804196	0.37777279320818574	0.690071897359657
Actinomyces.succiniciruminis_P03	cosine	24.0	0.0	12.0	0.00033646	0.000598905774935006	17.0	61.0	0.001905517	2.25e-05	0.001883017	84.6896444444	5.07486865149	0.5929994533288809	0.019977670514007555	0.2996650577101133	0.2777222777222777	0.221383652056101	0.6869100232021077
Treponema.brennaborense_P03	cosine	24.0	12.0	8.0	2.06705e-05	4.052362405745567e-05	21.0	17.0	0.000125104	0.0	0.000125104	-10000.0	nan	0.3763089045031909	0.09618973380843863	1.4428460071265796	0.6253746253746254	0.6253746253746254	0.8465825713532136
Carnobacterium.divergens_P03	cosine	24.0	12.0	16.0	1.4030625e-05	3.712154448880562e-05	33.0	17.0	0.000112245	0.0	0.000112245	-10000.0	0.0	0.5091750772173155	0.03887995217134812	0.5831992825702218	0.4195804195804196	0.37777279320818574	0.690071897359657
Porphyromonas.crevioricanis_P03	cosine	24.0	12.0	16.0	1.335e-05	2.31816737963418e-05	33.0	17.0	5.67e-05	0.0	5.67e-05	-10000.0	nan	0.6938886664887111	0.008115025706839692	0.12172538560259538	0.0899100899100899	0.0899100899100899	0.5080876570238272
Bacteroides.zoogleoformans_P03	cosine	24.0	8.0	4.0	3.05e-06	8.069541498747001e-06	57.0	17.0	2.44e-05	0.0	2.44e-05	-10000.0	0.0	0.5291502622129183	0.03339903786374178	0.5009855679561268	0.3276723276723277	0.3276723276723277	0.690071897359657
Klebsiella.pneumoniae_P03	cosine	24.0	12.0	8.0	1.65e-06	4.365489663256575e-06	61.0	17.0	1.32e-05	0.0	1.32e-05	-10000.0	0.0	0.5188745216627709	0.03613337192588675	0.5420005788883012	0.3276723276723277	0.3276723276723277	0.690071897359657
Faecalibacterium.prausnitzii_P03	cosine	24.0	16.0	0.0	0.000513532875	0.0012899567385489556	17.0	21.0	0.00392265	0.0	0.00392265	-10000.0	nan	0.21757131728816848	0.2255179547617415	3.3827693214261223	0.9400599400599401	0.9301189178708994	0.9545579002569972
Actinomyces.sp..Z16_P03	cosine	24.0	20.0	8.0	0.0003022288750000001	0.0005922641788419754	17.0	61.0	0.0018565220000000002	0.0	0.0018565220000000002	-10000.0	6.745281501340001	0.4447495899966607	0.06170005454054971	0.9255008181082456	0.5764235764235764	0.5217914340324872	0.7750995798603388
Actinomyces.lilanjuaniae_P03	cosine	24.0	0.0	12.0	0.00014407399999999998	0.00027801050921143254	17.0	61.0	0.000875892	0.0	0.000875892	-10000.0	3.51272727273	0.5929994533288809	0.019977670514007555	0.2996650577101133	0.2777222777222777	0.221383652056101	0.6869100232021077
Cryptobacterium.curtum_P03	cosine	24.0	8.0	20.0	5.442499999999998e-06	1.1128775482954088e-05	33.0	17.0	3.3600000000000004e-05	0.0	3.3600000000000004e-05	-10000.0	nan	0.3263569759322527	0.12912570382171445	1.9368855573257169	0.7832167832167832	0.7785680850500498	0.9155914508027184
Carnobacterium.maltaromaticum_P03	cosine	24.0	12.0	16.0	1.05e-05	2.7780388766178197e-05	33.0	17.0	8.4e-05	0.0	8.4e-05	-10000.0	0.0	0.5091750772173155	0.03887995217134812	0.5831992825702218	0.4195804195804196	0.37777279320818574	0.690071897359657
Human.betaherpesvirus.7_P03	cosine	24.0	0.0	16.0	4.4310124999999996e-05	7.347209118168186e-05	21.0	17.0	0.00022584099999999998	0.0	0.00022584099999999998	-10000.0	nan	0.41812100500354543	0.07375070533689689	1.1062605800534533	0.5764235764235764	0.5764235764235764	0.8161957400938197
Candidatus.Saccharibacteria.bacterium.oral.taxon.955_P03	cosine	24.0	0.0	12.0	0.000276293875	0.0006096522128989688	17.0	37.0	0.0018755710000000001	0.0	0.0018755710000000001	-10000.0	nan	0.41602514716892175	0.07477068270739731	1.1215602406109595	0.5764235764235764	0.5764235764235764	0.8161957400938197
Clostridiales.bacterium_P03	cosine	24.0	12.0	8.0	2.85e-06	7.540391236534082e-06	61.0	17.0	2.2800000000000002e-05	0.0	2.2800000000000002e-05	-10000.0	0.0	0.5188745216627709	0.03613337192588675	0.5420005788883012	0.3276723276723277	0.3276723276723277	0.690071897359657
Rothia.kristinae_P03	cosine	24.0	16.0	8.0	2.8e-06	7.408103670980852e-06	41.0	17.0	2.24e-05	0.0	2.24e-05	-10000.0	0.0	0.5188745216627709	0.03613337192588675	0.5420005788883012	0.3276723276723277	0.3276723276723277	0.690071897359657
Aminipila.terrae_P03	cosine	24.0	0.0	8.0	3.1449875000000004e-05	8.320854801406748e-05	21.0	17.0	0.00025159900000000003	0.0	0.00025159900000000003	-10000.0	0.0	0.5291502622129183	0.03339903786374178	0.5009855679561268	0.3276723276723277	0.3276723276723277	0.690071897359657
Streptococcus.satellite.phage.Javan323_P03	cosine	24.0	0.0	8.0	1.4781125e-05	3.91071808477596e-05	21.0	17.0	0.000118249	0.0	0.000118249	-10000.0	0.0	0.5291502622129183	0.03339903786374178	0.5009855679561268	0.3276723276723277	0.3276723276723277	0.690071897359657
Capnocytophaga.ochracea_P03	cosine	24.0	0.0	8.0	0.00016474887500000002	0.0003970209354484464	21.0	17.0	0.0012110789999999999	0.0	0.0012110789999999999	-10000.0	nan	0.5547001962252291	0.027331971165186767	0.4099795674778016	0.3016983016983017	0.2871443255034999	0.690071897359657
Capnocytophaga.haemolytica_P03	cosine	24.0	20.0	8.0	0.000207456625	0.00039511790400048233	17.0	33.0	0.0012133410000000002	0.0	0.0012133410000000002	-10000.0	65.75953757229999	0.7548513560963973	0.0044629178216334005	0.06694376732450102	0.04795204795204795	0.04795204795204795	0.4978663033212627
Candidatus.Gracilibacteria.bacterium.HOT.871_P03	cosine	24.0	16.0	8.0	0.00020384650000000002	0.0004461664355324704	17.0	45.0	0.0013793	0.0	0.0013793	-10000.0	nan	0.19611613513818404	0.24845292950738676	3.7267939426108008	0.9400599400599401	0.9400599400599401	0.9610466515778295
Corynebacterium.argentoratense_P03	cosine	24.0	8.0	12.0	0.00257646625	0.0041630749776638285	17.0	61.0	0.013120863	1.4000000000000001e-05	0.013106863	937.2045	11.207513836099999	0.5929994533288809	0.019977670514007555	0.2996650577101133	0.2777222777222777	0.221383652056101	0.6869100232021077
Treponema.maltophilum_P03	cosine	24.0	12.0	8.0	3.3039875e-05	6.583829286676086e-05	21.0	17.0	0.00020050900000000003	0.0	0.00020050900000000003	-10000.0	nan	0.3235751144647169	0.1311658440521254	1.967487660781881	0.7832167832167832	0.7832167832167832	0.9155914508027184
Leptotrichia.hofstadii_P03	cosine	24.0	12.0	16.0	2.0187500000000006e-05	3.527032880127431e-05	33.0	17.0	9e-05	0.0	9e-05	-10000.0	nan	0.6938886664887111	0.008115025706839692	0.12172538560259538	0.0899100899100899	0.0899100899100899	0.5080876570238272
Streptococcus.sobrinus_P03	cosine	24.0	0.0	8.0	1.4626125e-05	3.708759509740925e-05	21.0	17.0	0.000112679	0.0	0.000112679	-10000.0	nan	0.3328201177351375	0.1244710617123761	1.8670659256856412	0.7582417582417582	0.7582417582417582	0.9071577071577072
Kingella.kingae_P03	cosine	24.0	20.0	16.0	2.9181875e-05	5.2612449093435824e-05	45.0	17.0	0.000161055	0.0	0.000161055	-10000.0	nan	0.5896919751144688	0.02053845414470963	0.3080768121706445	0.2777222777222777	0.2266494180469724	0.690071897359657
Haemophilus.parainfluenzae_P05	cosine	24.0	8.0	12.0	0.00174375075	0.002279987236166397	57.0	61.0	0.00623118	6.670000000000001e-05	0.00616448	93.4209895052	16.2475599343	0.4447495899966607	0.06170005454054971	0.9255008181082456	0.5764235764235764	0.5217914340324872	0.7750995798603388
Actinomyces.naeslundii_P05	cosine	24.0	20.0	12.0	0.006476339	0.005978872778885289	57.0	61.0	0.015476955	8.52e-05	0.015391755	181.65440140799998	10.3491055829	0.4000661320993193	0.08289334762113854	1.243400214317078	0.6253746253746254	0.6244376303677999	0.8465825713532136
Actinomyces.pacaensis_P05	cosine	24.0	8.0	12.0	0.002193539625	0.0035450963469805343	17.0	61.0	0.011370736000000001	1.7100000000000002e-05	0.011353636	664.955321637	8.80702511808	0.3706246583305506	0.09959172053278437	1.4938758079917656	0.7392607392607392	0.6894550438714687	0.8703386865601811
Actinomyces.sp..oral.taxon.414_P05	cosine	24.0	8.0	12.0	0.0002563895	0.00023198945384165639	57.0	61.0	0.000753576	1.72e-06	0.0007518560000000001	438.125581395	3.1964132048900002	0.3706246583305506	0.09959172053278437	1.4938758079917656	0.7392607392607392	0.6894550438714687	0.8703386865601811
Schaalia.meyeri_P05	cosine	24.0	8.0	12.0	0.00257793775	0.0036592176646593373	17.0	61.0	0.011615077	2.8300000000000003e-05	0.011586777	410.426749117	9.450996387110001	0.2964997266644405	0.15218547585113507	2.282782137767026	0.8561438561438561	0.8305579046763273	0.922996566870429
Schaalia.odontolytica_P05	cosine	24.0	8.0	12.0	0.049295638125	0.06915889683840815	17.0	61.0	0.22046038699999998	0.00048004199999999997	0.219980345	459.252288341	10.938405344200001	0.2964997266644405	0.15218547585113507	2.282782137767026	0.8561438561438561	0.8305579046763273	0.922996566870429
Rothia.dentocariosa_P05	cosine	24.0	0.0	12.0	0.010303205875	0.01089687898701365	17.0	61.0	0.03355748	0.000326608	0.033230872	102.745431833	16.2827159099	0.5188745216627708	0.0361333719258868	0.542000578888302	0.4195804195804196	0.35746779588015354	0.690071897359657
Rothia.mucilaginosa_P05	cosine	24.0	20.0	12.0	0.039036408750000015	0.049369608811147415	17.0	61.0	0.16213714	0.000861832	0.161275308	188.130795793	5.07024853468	0.3273268353539885	0.1284196353070743	1.9262945296061145	0.7832167832167832	0.7767591686806684	0.9155914508027184
Gemella.morbillorum_P05	cosine	24.0	0.0	12.0	0.0031078618750000004	0.006111338036308364	17.0	61.0	0.019086331	3.11e-05	0.019055231000000002	613.7083922830001	13.8722524602	0.6671243849949909	0.010416797582933842	0.15625196374400765	0.15625196374400765	0.12424019240825061	0.5466311782456703
Streptococcus.cristatus_P05	cosine	24.0	0.0	12.0	0.001905464	0.001985801609563566	17.0	61.0	0.006643965	1.7100000000000002e-05	0.006626865	388.535964912	6.20957544258	0.5929994533288809	0.019977670514007555	0.2996650577101133	0.2777222777222777	0.221383652056101	0.6869100232021077
Streptococcus.gordonii_P05	cosine	24.0	20.0	12.0	0.000247717625	0.00024661441201191865	17.0	61.0	0.00081799	3.95e-06	0.00081404	207.08607594900002	2.9808414399000003	0.6182840223353117	0.016104845130638284	0.2415726769595743	0.2007992007992008	0.1837773000176955	0.6869100232021077
Streptococcus.mitis_P05	cosine	24.0	20.0	8.0	0.05695159950000001	0.05639281942234298	17.0	33.0	0.144302324	0.0007304130000000001	0.143571911	197.56264469599998	34.7828339231	0.6671243849949909	0.010416797582933842	0.15625196374400765	0.15625196374400765	0.12424019240825061	0.5466311782456703
Streptococcus.oralis_P05	cosine	24.0	0.0	12.0	0.010634379250000001	0.010467352291948494	17.0	61.0	0.033744421000000004	0.000132502	0.033611919	254.67103138099998	6.9146849778899995	0.6671243849949909	0.010416797582933842	0.15625196374400765	0.15625196374400765	0.12424019240825061	0.5466311782456703
Streptococcus.salivarius_P05	cosine	24.0	20.0	12.0	0.1282114045	0.14990587690829882	17.0	61.0	0.45526494100000003	0.003007877	0.452257064	151.35756581799998	6.950536420700001	0.2545875386086577	0.18891082489499395	2.8336623734249087	0.8891108891108891	0.8891108891108891	0.9519189040134314
Veillonella.nakazawae_P05	cosine	24.0	8.0	12.0	0.0030572181250000004	0.0033403902893217228	17.0	61.0	0.01025037	9.29e-06	0.01024108	1103.37674919	20.5064363444	0.22237479499833035	0.22055241875538967	3.308286281330846	0.9400599400599401	0.9256439278521662	0.9519189040134314
Veillonella.atypica_P05	cosine	24.0	8.0	4.0	0.015243750875	0.02134980936302447	17.0	61.0	0.068003171	4.39e-05	0.067959271	1549.0471754	10.2510305249	0.34016802570830457	0.11932325590882475	1.7898488386323712	0.7582417582417582	0.7521527136157227	0.9071577071577072
Veillonella.parvula_P05	cosine	24.0	8.0	12.0	0.0020527682500000003	0.002458671671785893	57.0	61.0	0.006292796999999999	1.45e-06	0.006291346999999999	4339.86	26.5522281609	0.4447495899966607	0.06170005454054971	0.9255008181082456	0.5764235764235764	0.5217914340324872	0.7750995798603388
Myoviridae.sp._P05	cosine	24.0	8.0	12.0	0.000648425375	0.0006970259449588189	17.0	61.0	0.00229204	2.23e-05	0.00226974	102.78206278	4.61470662504	0.2964997266644405	0.15218547585113507	2.282782137767026	0.8561438561438561	0.8305579046763273	0.922996566870429
Siphoviridae.sp._P05	cosine	24.0	0.0	12.0	0.006541845000000001	0.00759326673416284	17.0	61.0	0.025914352999999998	0.000124894	0.025789459	207.490776178	1.8040282706900002	0.6671243849949909	0.010416797582933842	0.15625196374400765	0.15625196374400765	0.12424019240825061	0.5466311782456703
Prevotella.melaninogenica_P05	cosine	24.0	8.0	12.0	0.003482035625	0.004767971686796335	57.0	61.0	0.014815658999999998	1.71e-06	0.014813949	8664.12807018	17.3970668553	0.4447495899966607	0.06170005454054971	0.9255008181082456	0.5764235764235764	0.5217914340324872	0.7750995798603388
Gemella.haemolysans_P05	cosine	24.0	20.0	12.0	0.004115566875000001	0.004168976915554925	45.0	33.0	0.011623113000000001	6.3e-05	0.011560113	184.49385714299999	40.463729854600004	0.8365019125713041	0.0018793847948318921	0.028190771922478382	0.02197802197802198	0.02197802197802198	0.4864145725463261
Streptococcus.pneumoniae_P05	cosine	24.0	16.0	8.0	0.01235399925	0.013255004827668336	17.0	33.0	0.036512954	0.000137114	0.03637584	266.296322768	24.490335966999996	0.6671243849949909	0.010416797582933842	0.15625196374400765	0.15625196374400765	0.12424019240825061	0.5466311782456703
Streptococcus.thermophilus_P05	cosine	24.0	0.0	12.0	0.031587938	0.05545425339761048	21.0	61.0	0.14873793300000002	9.84e-06	0.148728093	15115.643597600001	386.079397975	0.7412493166611012	0.005117857204211007	0.07676785806316508	0.07676785806316508	0.06346364745399125	0.4978663033212627
Podoviridae.sp._P05	cosine	24.0	20.0	12.0	0.00059853275	0.0007845631374887474	17.0	61.0	0.0023148070000000003	6.56e-06	0.0023082470000000002	352.866920732	9.19234753738	0.3273268353539885	0.1284196353070743	1.9262945296061145	0.7832167832167832	0.7767591686806684	0.9155914508027184
Streptococcus.sp..oral.taxon.061_P05	cosine	24.0	20.0	12.0	0.003273846	0.003477751863655025	17.0	61.0	0.011947596000000001	0.000118181	0.011829415	101.095742971	3.0823304868799997	0.3273268353539885	0.1284196353070743	1.9262945296061145	0.7832167832167832	0.7767591686806684	0.9155914508027184
Campylobacter.concisus_P05	cosine	24.0	20.0	12.0	0.000996753875	0.001335739650937116	17.0	61.0	0.004306394	7.97e-05	0.0042266940000000005	54.0325470514	10.6417032427	0.4000661320993193	0.08289334762113854	1.243400214317078	0.6253746253746254	0.6244376303677999	0.8465825713532136
Gemella.sanguinis_P05	cosine	24.0	8.0	12.0	0.000705258125	0.000697075959383093	57.0	61.0	0.001803376	3.19e-06	0.001800186	565.321630094	15.2215013428	0.4447495899966607	0.06170005454054971	0.9255008181082456	0.5764235764235764	0.5217914340324872	0.7750995798603388
Streptococcus.sp..LPB0220_P05	cosine	24.0	20.0	12.0	0.0094629935	0.012226997636163223	17.0	61.0	0.040609638999999996	0.00011264200000000001	0.040496997	360.51951314800004	3.66614904005	0.3273268353539885	0.1284196353070743	1.9262945296061145	0.7832167832167832	0.7767591686806684	0.9155914508027184
Streptococcus.sp..oral.taxon.431_P05	cosine	24.0	16.0	8.0	0.010985368	0.009354652015306927	17.0	61.0	0.031821134	0.00035188	0.031469254	90.43177787879999	2.44919221982	0.3706246583305506	0.09959172053278437	1.4938758079917656	0.7392607392607392	0.6894550438714687	0.8703386865601811
Lachnoanaerobaculum.umeaense_P05	cosine	24.0	20.0	0.0	0.00096665675	0.0013387361870082686	17.0	61.0	0.0037699390000000004	5.76e-06	0.0037641790000000003	654.503298611	11.7397592047	0.2964997266644405	0.15218547585113507	2.282782137767026	0.8561438561438561	0.8305579046763273	0.922996566870429
Veillonella.dispar_P05	cosine	24.0	8.0	12.0	0.003345567625	0.0034371862725160072	17.0	61.0	0.010141989	1.12e-05	0.010130789	905.534732143	22.147470751	0.22237479499833035	0.22055241875538967	3.308286281330846	0.9400599400599401	0.9256439278521662	0.9519189040134314
Bacteriophage.sp._P05	cosine	24.0	0.0	12.0	0.000202998	0.00021984638884400628	17.0	61.0	0.000720833	3.02e-06	0.000717813	238.686423841	5.21152647975	0.5929994533288809	0.019977670514007555	0.2996650577101133	0.2777222777222777	0.221383652056101	0.6869100232021077
Streptococcus.anginosus_P05	cosine	24.0	0.0	12.0	0.001077009625	0.0012597625029662275	17.0	61.0	0.004268236	2.1e-05	0.004247236	203.24933333299998	2.45229949867	0.7412493166611012	0.005117857204211007	0.07676785806316508	0.07676785806316508	0.06346364745399125	0.4978663033212627
Streptococcus.gwangjuense_P05	cosine	24.0	0.0	12.0	0.003626967875	0.004111664002409774	17.0	61.0	0.011650988999999999	3.8900000000000004e-05	0.011612088999999999	299.511285347	25.8723614875	0.6671243849949909	0.010416797582933842	0.15625196374400765	0.15625196374400765	0.12424019240825061	0.5466311782456703
Streptococcus.parasanguinis_P05	cosine	24.0	20.0	12.0	0.0039045496250000003	0.005039289555228369	17.0	61.0	0.016961673	6.11e-05	0.016900573000000002	277.60512275	1.8248902227400001	0.2545875386086577	0.18891082489499395	2.8336623734249087	0.8891108891108891	0.8891108891108891	0.9519189040134314
Streptococcus.sanguinis_P05	cosine	24.0	20.0	8.0	0.0011352625	0.001096866394941631	17.0	61.0	0.0036339809999999997	1.0800000000000002e-05	0.0036231809999999996	336.479722222	4.67547185686	0.5188745216627708	0.0361333719258868	0.542000578888302	0.4195804195804196	0.35746779588015354	0.690071897359657
Streptococcus.pseudopneumoniae_P05	cosine	24.0	16.0	8.0	0.005759657875	0.005819769017827736	17.0	33.0	0.014867798	5.04e-05	0.014817398	294.995992063	32.174241741100005	0.6671243849949909	0.010416797582933842	0.15625196374400765	0.15625196374400765	0.12424019240825061	0.5466311782456703
Actinomyces.oris_P05	cosine	24.0	0.0	12.0	0.008049991999999999	0.006743818151773742	17.0	61.0	0.018609839	0.000181952	0.018427887	102.278837276	5.793477524809999	0.5929994533288809	0.019977670514007555	0.2996650577101133	0.2777222777222777	0.221383652056101	0.6869100232021077
Rothia.aeria_P05	cosine	24.0	20.0	8.0	0.0011586008749999998	0.0013133470991992596	17.0	61.0	0.004136767	1.55e-05	0.0041212670000000005	266.888193548	12.9705504818	0.4447495899966607	0.06170005454054971	0.9255008181082456	0.5764235764235764	0.5217914340324872	0.7750995798603388
Streptococcus.australis_P05	cosine	24.0	20.0	12.0	0.005288553625	0.005579496372043558	17.0	61.0	0.019299247	7.020000000000001e-05	0.019229047	274.91804843299997	1.77022406325	0.6910233190806424	0.008337989077967926	0.1250698361695189	0.1038961038961039	0.10105457379509075	0.5466311782456703
Lancefieldella.parvula_P05	cosine	24.0	16.0	0.0	0.005803444875000001	0.009673705369725456	17.0	61.0	0.030745016	1.1e-05	0.030734016	2795.00145455	13.1447358895	0.2964997266644405	0.15218547585113507	2.282782137767026	0.8561438561438561	0.8305579046763273	0.922996566870429
Streptococcus.intermedius_P05	cosine	24.0	20.0	0.0	0.0313001805	0.06256933232479236	17.0	33.0	0.195048499	0.00020276	0.194845739	961.96734563	42.4284569562	0.6671243849949909	0.010416797582933842	0.15625196374400765	0.15625196374400765	0.12424019240825061	0.5466311782456703
Streptococcus.sp..116.D4_P05	cosine	24.0	0.0	12.0	0.00084716025	0.0007712798920675215	17.0	61.0	0.002193279	1.42e-05	0.002179079	154.456267606	6.98771417793	0.6671243849949909	0.010416797582933842	0.15625196374400765	0.15625196374400765	0.12424019240825061	0.5466311782456703
Streptococcus.sp..I.P16_P05	cosine	24.0	20.0	12.0	0.0040411575	0.004378854152645415	17.0	61.0	0.01454554	2.46e-05	0.01452094	591.2821138209999	4.63068660649	0.2545875386086577	0.18891082489499395	2.8336623734249087	0.8891108891108891	0.8891108891108891	0.9519189040134314
Capnocytophaga.gingivalis_P05	cosine	24.0	0.0	12.0	0.0006903327499999999	0.001037653972736908	21.0	37.0	0.002662141	0.0	0.002662141	-10000.0	183.842113821	0.8153742483272113	0.0023674329849706923	0.03551149477456038	0.03496503496503497	0.02966835871705754	0.4864145725463261
Fusobacterium.nucleatum_P05	cosine	24.0	20.0	12.0	0.00110678825	0.002762707513180944	17.0	37.0	0.00841462	0.0	0.00841462	-10000.0	11.589192546600001	0.5555555555555556	0.027145917389420897	0.4071887608413135	0.3016983016983017	0.28556431246401687	0.690071897359657
Streptococcus.koreensis_P05	cosine	24.0	20.0	12.0	0.0030499547499999997	0.002976259886365888	17.0	61.0	0.009862058	1.49e-05	0.009847158	661.883087248	3.8304093698000004	0.4000661320993193	0.08289334762113854	1.243400214317078	0.6253746253746254	0.6244376303677999	0.8465825713532136
Streptococcus.sp..A12_P05	cosine	24.0	20.0	0.0	0.00035980037500000004	0.00041497274406005803	17.0	61.0	0.001391001	5.92e-06	0.001385081	234.966385135	4.30006590027	0.3706246583305506	0.09959172053278437	1.4938758079917656	0.7392607392607392	0.6894550438714687	0.8703386865601811
Mogibacterium.diversum_P05	cosine	24.0	8.0	12.0	0.00114714275	0.00155594921530225	17.0	61.0	0.0046494940000000005	7.81e-06	0.004641684	595.325736236	22.264758870300003	0.2964997266644405	0.15218547585113507	2.282782137767026	0.8561438561438561	0.8305579046763273	0.922996566870429
